-0.012,-1.263,-0.521,4.695,11.357,-3.577,0.0
0.271,0.672,-0.199,-1.15,12.177,-1.971,0.0
0.401,2.537,0.368,-6.785,11.421,3.288,0.0
-0.102,-1.654,-0.564,6.027,11.021,-3.615,0.0
0.207,0.3,-0.275,-0.069,12.086,-2.637,0.0
0.388,2.185,0.257,-5.809,11.734,1.886,0.0
-0.187,-2.009,-0.599,7.325,10.669,-3.495,0.0
0.143,-0.041,-0.342,0.964,11.958,-3.145,0.0
0.362,1.865,0.16,-4.904,11.936,0.763,0.0
-0.265,-2.329,-0.626,8.563,10.316,-3.251,0.0
0.082,-0.352,-0.398,1.936,11.809,-3.513,0.0
0.33,1.574,0.074,-4.061,12.059,-0.154,0.0
-0.336,-2.621,-0.644,9.746,9.969,-2.893,0.0
0.028,-0.64,-0.448,2.868,11.651,-3.754,0.0
0.295,1.3,-0.004,-3.245,12.132,-0.919,0.0
-0.404,-2.894,-0.649,10.891,9.628,-2.447,0.0
-0.021,-0.912,-0.493,3.769,11.489,-3.884,0.0
0.261,1.039,-0.076,-2.445,12.167,-1.555,0.0
0.436,2.938,0.596,-8.299,10.761,5.727,0.0
-0.066,-1.174,-0.532,4.647,11.324,-3.92,0.0
0.228,0.781,-0.144,-1.644,12.176,-2.081,0.0
0.422,2.691,0.485,-7.523,11.194,4.297,0.0
-0.112,-1.436,-0.566,5.541,11.138,-3.893,0.0
0.194,0.523,-0.208,-0.836,12.157,-2.534,0.0
0.404,2.441,0.382,-6.749,11.529,3.054,0.0
-0.159,-1.699,-0.595,6.454,10.934,-3.8,0.0
0.159,0.264,-0.269,-0.02,12.111,-2.919,0.0
0.383,2.19,0.287,-5.975,11.787,1.967,0.0
-0.209,-1.962,-0.619,7.388,10.709,-3.638,0.0
0.122,0.005,-0.325,0.805,12.041,-3.238,0.0
0.36,1.937,0.197,-5.198,11.982,1.013,0.0
-0.262,-2.226,-0.638,8.349,10.464,-3.404,0.0
0.083,-0.255,-0.378,1.64,11.948,-3.493,0.0
0.334,1.683,0.114,-4.418,12.124,0.172,0.0
-0.316,-2.49,-0.649,9.342,10.199,-3.093,0.0
0.043,-0.516,-0.426,2.485,11.834,-3.687,0.0
0.306,1.428,0.035,-3.632,12.221,-0.567,0.0
-0.374,-2.754,-0.653,10.375,9.911,-2.699,0.0
0.001,-0.777,-0.471,3.343,11.699,-3.819,0.0
0.277,1.172,-0.04,-2.841,12.281,-1.216,0.0
-0.435,-3.019,-0.647,11.458,9.601,-2.216,0.0
-0.042,-1.038,-0.512,4.213,11.544,-3.89,0.0
0.245,0.915,-0.11,-2.043,12.306,-1.784,0.0
